brand,model,year,km_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,location,selling_price_lakhs
Hyundai,Creta,2019,85345,Petrol,Manual,First,11.3,1248,83.5,5.0,Ahmedabad,5.49
Toyota,Fortuner,2011,163376,Petrol,Manual,Third,13.9,1997,135.2,5.0,Lucknow,0.8
Mahindra,Bolero,2017,103902,Petrol,Automatic,Fourth & Above,13.5,2996,203.3,5.0,Chennai,6.51
Tata,Tiago,2019,59325,Petrol,Manual,First,9.3,2996,195.1,5.0,Chennai,7.27
Toyota,Innova,2021,54510,Petrol,Manual,First,10.5,2996,201.8,5.0,Jaipur,10.64
Audi,A6,2017,98731,Petrol,Automatic,First,14.8,1498,91.2,5.0,Bangalore,18.16
Tata,Altroz,2009,180986,Petrol,Automatic,First,11.6,2996,200.3,5.0,Hyderabad,2.28
Tata,Altroz,2010,172109,CNG,Manual,First,14.0,2494,166.6,5.0,Ahmedabad,2.43
Maruti,Swift,2009,193007,Petrol,Manual,First,13.0,998,68.0,7.0,Pune,0.8
Honda,WR-V,2021,59854,Diesel,Manual,Third,14.0,1197,79.9,5.0,Ahmedabad,6.82
Hyundai,i10,2024,23869,CNG,Automatic,Third,13.2,2494,167.8,5.0,Kolkata,8.52
Toyota,Glanza,2020,67176,Petrol,Manual,First,15.3,2494,167.9,5.0,Delhi,10.94
Honda,City,2018,102910,Petrol,Manual,Second,16.5,998,62.3,5.0,Bangalore,3.85
Tata,Altroz,2016,110215,Diesel,Manual,Third,15.8,1248,78.7,5.0,Lucknow,2.43
BMW,X1,2015,127637,Petrol,Automatic,Third,9.5,2996,197.9,7.0,Pune,10.62
Honda,City,2014,135714,Diesel,Manual,First,14.1,2494,168.9,5.0,Pune,3.69
Mahindra,XUV500,2019,75950,Diesel,Manual,Fourth & Above,15.5,796,51.1,5.0,Bangalore,3.9
Ford,Figo,2021,49844,Petrol,Manual,Second,14.8,796,56.9,5.0,Ahmedabad,6.85
Ford,Endeavour,2013,136008,Diesel,Manual,First,15.8,998,73.1,5.0,Mumbai,1.77
Toyota,Etios,2021,62861,Petrol,Automatic,Third,12.1,1997,131.1,5.0,Bangalore,10.12
Maruti,Ertiga,2011,167123,Petrol,Automatic,First,14.5,1498,116.3,5.0,Lucknow,3.11
Toyota,Innova,2017,94397,Diesel,Manual,First,14.5,1997,136.0,5.0,Pune,6.42
Hyundai,i20,2022,33221,Diesel,Automatic,First,15.1,1498,95.0,7.0,Kolkata,8.44
Hyundai,Venue,2014,129477,Electric,Manual,First,16.5,998,69.6,5.0,Lucknow,4.79
Maruti,Ertiga,2008,197129,Petrol,Manual,Fourth & Above,18.0,1248,76.6,5.0,Jaipur,0.8
Hyundai,i20,2009,184012,CNG,Manual,First,13.3,1498,98.7,5.0,Kolkata,0.8
Tata,Nexon,2022,58922,Petrol,Automatic,First,14.2,1997,126.9,5.0,Kolkata,8.13
Maruti,Ertiga,2021,52447,Petrol,Automatic,Third,13.7,1248,77.8,5.0,Delhi,5.21
Honda,Jazz,2020,74694,Petrol,Manual,Second,12.1,1248,83.0,7.0,Bangalore,6.62
Maruti,Ertiga,2020,76350,Diesel,Automatic,First,10.5,2996,193.8,7.0,Chennai,9.53
Toyota,Etios,2019,75865,Petrol,Manual,First,15.3,1197,90.6,5.0,Kolkata,5.92
Mahindra,Bolero,2017,87479,Diesel,Manual,First,15.6,998,68.9,6.0,Delhi,3.89
Volkswagen,Polo,2021,71238,Petrol,Manual,First,15.1,796,56.3,5.0,Delhi,6.03
Tata,Tiago,2010,186981,Diesel,Manual,Third,9.5,2996,198.2,4.0,Kolkata,2.44
Volkswagen,Polo,2013,153301,Petrol,Manual,First,10.2,1997,132.2,5.0,Mumbai,1.19
Hyundai,i10,2022,45891,Electric,Manual,First,10.9,1997,129.3,5.0,Chennai,11.71
BMW,5 Series,2020,45599,Petrol,Manual,Third,15.8,1498,97.2,5.0,Pune,13.59
Maruti,Alto,2010,162622,Petrol,Manual,First,10.7,2996,202.8,5.0,Bangalore,2.53
Hyundai,i10,2022,56930,Diesel,Manual,Second,10.4,2494,163.4,5.0,Hyderabad,8.12
Volkswagen,Polo,2009,177968,Petrol,Manual,Third,19.8,1498,99.0,5.0,Ahmedabad,0.8
Maruti,Dzire,2019,92521,Diesel,Manual,First,17.1,1197,73.8,5.0,Lucknow,3.95
Maruti,Swift,2017,100330,Diesel,Manual,First,11.2,2996,202.4,7.0,Lucknow,6.2
Tata,Nexon,2017,106012,Diesel,Manual,First,16.2,1498,,5.0,Kolkata,3.98
Toyota,Fortuner,2011,157966,Petrol,Automatic,Second,15.0,796,56.0,5.0,Kolkata,0.8
Ford,Figo,2017,92919,Petrol,Manual,First,8.8,2494,159.6,5.0,Kolkata,5.73
Mahindra,XUV300,2014,141303,Petrol,Manual,First,15.2,1248,82.2,5.0,Jaipur,1.53
Hyundai,Creta,2017,102443,Diesel,Manual,Third,13.1,1248,77.5,5.0,Lucknow,4.16
Tata,Altroz,2008,196930,Petrol,Manual,Third,10.6,1197,75.8,7.0,Ahmedabad,0.8
Toyota,Innova,2018,91964,Petrol,Manual,First,15.4,1498,102.7,5.0,Bangalore,6.52
Honda,WR-V,2015,130154,Diesel,Manual,Second,11.9,2996,203.9,5.0,Hyderabad,5.91
Ford,Endeavour,2012,156671,Diesel,Manual,Third,11.2,2996,201.1,5.0,Chennai,1.73
Maruti,Dzire,2024,28596,Petrol,Manual,Third,14.3,2494,170.0,,Pune,7.55
Volkswagen,Vento,2010,157388,CNG,Manual,Third,14.4,1498,109.7,7.0,Delhi,0.8
Mahindra,Bolero,2015,121539,Petrol,Manual,First,12.9,2996,199.5,5.0,Pune,5.46
Hyundai,Creta,2016,109057,Petrol,Manual,Second,14.6,1248,83.5,5.0,Chennai,1.59
Maruti,Swift,2009,194698,Petrol,Manual,First,12.3,2494,167.5,7.0,Hyderabad,1.42
Mahindra,Scorpio,2013,145826,Petrol,Manual,First,19.0,796,43.3,5.0,Chennai,0.8
Hyundai,i10,2019,96031,CNG,Automatic,First,16.3,796,48.4,5.0,Lucknow,6.11
Tata,Harrier,2020,79651,CNG,Manual,First,15.3,796,54.9,5.0,Pune,4.79
Mahindra,XUV500,2021,55345,Petrol,Manual,Second,16.1,1248,77.9,5.0,Kolkata,6.73
Honda,Amaze,2013,141885,Diesel,Automatic,Second,11.8,2494,163.2,5.0,Hyderabad,4.3
Mahindra,XUV300,2014,135470,Petrol,Manual,First,11.0,1997,128.0,5.0,Delhi,4.48
Audi,A6,2011,169006,Petrol,Manual,Second,14.0,1498,101.8,5.0,Jaipur,0.8
Hyundai,i20,2011,157559,Petrol,Manual,Second,14.8,1197,84.6,7.0,Jaipur,0.8
Maruti,Alto,2020,71395,Diesel,Automatic,Second,14.2,1248,78.9,5.0,Pune,6.67
Tata,Harrier,2011,169505,Petrol,Manual,First,14.7,998,71.4,5.0,Jaipur,0.8
Toyota,Glanza,2016,106477,Electric,Automatic,Second,14.8,796,55.4,7.0,Mumbai,9.06
Honda,Jazz,2012,151520,Diesel,Automatic,Second,13.4,1997,139.4,5.0,Chennai,3.8
Tata,Nexon,2010,176274,Petrol,Manual,Second,11.7,1997,138.9,5.0,Ahmedabad,0.8
Maruti,WagonR,2018,97988,Petrol,Automatic,First,13.7,1997,134.3,4.0,Lucknow,6.07
Tata,Nexon,2009,194949,Petrol,Manual,Third,15.2,1498,90.7,5.0,Jaipur,0.8
Ford,EcoSport,2015,114820,Petrol,Automatic,First,17.3,1498,103.7,5.0,Jaipur,4.08
Hyundai,i10,2022,34342,Diesel,Manual,First,18.5,1197,74.9,5.0,Jaipur,5.97
BMW,X1,2014,142939,Petrol,Manual,Second,15.3,1197,82.9,,Lucknow,5.81
Hyundai,Creta,2020,64113,Petrol,Manual,Second,8.0,2996,192.5,5.0,Bangalore,8.14
Hyundai,Verna,2012,154930,CNG,Manual,First,14.7,998,69.1,5.0,Jaipur,0.8
Audi,A6,2022,25944,Diesel,Manual,Second,15.3,1997,136.3,5.0,Chennai,28.83
Honda,Amaze,2008,184917,Electric,Manual,First,18.2,1248,86.5,5.0,Hyderabad,2.62
Tata,Altroz,2023,25229,Petrol,Automatic,Second,12.7,1197,78.7,7.0,Bangalore,9.34
BMW,3 Series,2008,204236,Petrol,Manual,First,17.0,1498,108.1,5.0,Hyderabad,0.8
Hyundai,Verna,2024,27081,Petrol,Automatic,Second,19.2,2494,161.4,5.0,Kolkata,11.83
Honda,Jazz,2009,170978,Petrol,Manual,First,15.6,1248,77.2,5.0,Bangalore,0.8
Tata,Tiago,2015,119865,CNG,Manual,First,16.7,998,67.8,5.0,Bangalore,1.88
Maruti,WagonR,2023,36124,Diesel,Manual,First,10.9,2996,198.6,5.0,Jaipur,9.51
Volkswagen,Polo,2013,145649,Petrol,Manual,First,16.6,1197,76.2,5.0,Chennai,1.07
Tata,Nexon,2020,57697,Petrol,Manual,First,18.5,1248,86.3,5.0,Pune,5.75
Honda,WR-V,2021,62415,Petrol,Manual,First,15.4,1197,78.2,7.0,Pune,7.57
Honda,WR-V,2020,74934,Petrol,Manual,First,16.1,1248,82.2,5.0,Chennai,6.26
Honda,Amaze,2022,46772,Petrol,Manual,First,16.4,1197,84.9,5.0,Bangalore,6.88
BMW,5 Series,2019,85998,Diesel,Manual,Third,12.6,2494,163.3,5.0,Hyderabad,16.1
Maruti,Ertiga,2010,179620,CNG,Manual,First,15.4,1498,104.6,5.0,Jaipur,0.8
Honda,WR-V,2014,140847,Diesel,Automatic,Second,14.2,1997,135.2,5.0,Kolkata,4.08
Tata,Nexon,2010,172264,Petrol,Manual,First,17.1,1248,85.8,5.0,Pune,0.8
Tata,Altroz,2019,61450,Diesel,Manual,First,13.1,2996,194.4,5.0,Kolkata,8.13
Toyota,Fortuner,2021,67239,Diesel,Manual,Second,19.4,1197,82.1,5.0,Delhi,6.94
Mahindra,XUV500,2023,45716,Petrol,Automatic,First,16.8,1997,121.2,5.0,Mumbai,8.77
Ford,Endeavour,2013,150009,Petrol,Manual,Third,18.0,998,72.0,5.0,Hyderabad,0.8
Honda,Jazz,2021,57559,Diesel,Manual,First,16.4,998,66.8,5.0,Ahmedabad,5.77
Tata,Harrier,2020,69863,Electric,Automatic,Second,14.3,2494,167.0,6.0,Bangalore,10.35
Toyota,Fortuner,2018,91910,Diesel,Manual,Second,17.2,796,,7.0,Bangalore,5.23
Maruti,Ertiga,2020,72300,Diesel,Manual,Third,12.5,2494,167.9,5.0,Pune,5.63
Honda,Jazz,2010,163620,Diesel,Manual,First,17.1,796,58.1,5.0,Delhi,0.8
Tata,Tiago,2010,179356,Petrol,Manual,Second,16.2,796,54.6,4.0,Jaipur,0.8
Hyundai,Verna,2015,119978,Diesel,Automatic,Second,13.6,1997,128.5,5.0,Mumbai,6.28
Hyundai,Creta,2023,42550,Diesel,Automatic,First,13.0,1248,86.2,7.0,Chennai,8.19
Honda,Amaze,2013,137163,Petrol,Manual,First,12.2,2494,166.6,5.0,Mumbai,4.03
Maruti,Swift,2020,61368,Petrol,Manual,First,11.8,1997,136.6,5.0,Delhi,6.33
Hyundai,Verna,2015,125082,CNG,Manual,Second,12.7,2996,202.5,5.0,Pune,4.64
Maruti,Dzire,2009,178421,CNG,Manual,First,15.8,998,66.6,6.0,Ahmedabad,0.8
Honda,Jazz,2017,102569,Diesel,Automatic,First,17.3,1498,104.4,7.0,Bangalore,6.58
Honda,WR-V,2016,112401,Petrol,Automatic,First,16.4,1498,89.0,5.0,Chennai,4.65
Maruti,Swift,2011,172166,Petrol,Manual,Second,16.6,796,50.8,5.0,Pune,0.8
Maruti,WagonR,2016,117127,Petrol,Automatic,Second,18.4,998,55.7,5.0,Pune,2.93
Maruti,Alto,2011,168624,Petrol,Manual,First,10.7,2996,209.1,4.0,Mumbai,3.8
Maruti,Ertiga,2009,182986,Petrol,Automatic,First,11.5,2996,203.9,5.0,Jaipur,3.72
Maruti,Ertiga,2012,174760,Diesel,Automatic,First,14.8,1997,139.0,5.0,Ahmedabad,4.62
Maruti,Ertiga,2019,76713,Petrol,Automatic,First,12.4,2494,169.2,5.0,Delhi,7.34
Honda,Amaze,2008,190532,Electric,Manual,Second,13.3,2494,167.3,5.0,Ahmedabad,2.46
Maruti,Alto,2016,105440,Petrol,Manual,First,16.4,1197,73.1,7.0,Ahmedabad,3.65
Honda,WR-V,2018,87547,Diesel,Automatic,Second,13.0,1997,132.6,4.0,Bangalore,6.56
Honda,WR-V,2016,108163,Petrol,Manual,Second,9.9,2494,167.8,5.0,Kolkata,5.17
Volkswagen,Polo,2014,135086,Diesel,Manual,Third,10.2,2996,194.4,5.0,Lucknow,3.29
Maruti,Dzire,2019,69368,Petrol,Manual,First,15.8,2494,167.9,5.0,Kolkata,6.04
Tata,Harrier,2018,95304,Diesel,Manual,First,16.8,998,62.2,4.0,Chennai,4.18
Volkswagen,Vento,2012,151297,Petrol,Manual,First,18.6,796,53.6,5.0,Chennai,0.8
Tata,Nexon,2014,126495,Petrol,Automatic,First,14.6,1498,97.6,5.0,Delhi,5.28
Maruti,WagonR,2011,169001,Diesel,Automatic,First,13.1,1197,84.0,7.0,Bangalore,1.92
Honda,WR-V,2013,149120,Diesel,Manual,First,15.2,1498,101.7,7.0,Pune,3.0
BMW,3 Series,2021,68021,Electric,Manual,Second,16.5,1197,85.0,7.0,Mumbai,26.07
Honda,Amaze,2011,149207,Diesel,Manual,First,14.3,1197,79.7,5.0,Chennai,1.29
BMW,3 Series,2020,70518,Diesel,Manual,First,15.0,998,66.8,5.0,Bangalore,22.45
Ford,Endeavour,2008,189150,Petrol,Automatic,First,13.5,1248,88.6,5.0,Ahmedabad,1.13
Tata,Harrier,2019,76464,Diesel,Manual,First,14.9,1997,133.3,5.0,Chennai,6.32
Hyundai,Creta,2009,191505,Petrol,Automatic,Second,16.0,1498,103.4,5.0,Hyderabad,0.8
Audi,A6,2015,128338,Diesel,Automatic,First,12.6,1197,72.2,5.0,Chennai,10.68
Toyota,Innova,2019,72194,Diesel,Manual,First,11.2,2494,177.2,5.0,Kolkata,9.89
Hyundai,i20,2022,39903,Diesel,Manual,Third,16.0,1197,74.6,6.0,Mumbai,6.17
Mahindra,XUV300,2011,163259,Petrol,Manual,Second,16.2,1248,87.9,5.0,Chennai,0.8
Tata,Nexon,2015,132362,Petrol,Automatic,First,16.8,1197,81.3,5.0,Mumbai,4.73
Tata,Nexon,2021,47218,Diesel,Manual,Second,14.3,1498,93.5,4.0,Kolkata,6.19
Hyundai,Venue,2022,44597,Diesel,Automatic,First,14.3,1197,73.4,5.0,Kolkata,8.96
Maruti,Swift,2023,33092,CNG,Manual,First,13.0,1248,,5.0,Jaipur,6.22
Tata,Harrier,2009,177928,CNG,Manual,Fourth & Above,14.2,1997,137.3,5.0,Kolkata,0.8
Tata,Altroz,2014,133007,Diesel,Automatic,Second,17.4,796,49.5,5.0,Pune,3.06
Tata,Tiago,2022,41975,CNG,Manual,First,14.4,796,54.3,5.0,Bangalore,6.72
Maruti,Swift,2011,160647,Diesel,Manual,Second,9.2,2996,192.3,5.0,Jaipur,1.74
Hyundai,Venue,2018,95676,CNG,Manual,First,17.0,1248,79.9,7.0,Lucknow,4.47
Hyundai,Creta,2014,139044,Diesel,Manual,Second,11.8,1997,137.5,5.0,Ahmedabad,2.51
Hyundai,i20,2020,69180,CNG,Manual,Second,17.8,1498,102.6,5.0,Pune,5.19
Maruti,Baleno,2014,138853,CNG,Manual,First,13.4,2494,173.0,5.0,Delhi,3.49
Maruti,Swift,2010,166748,Diesel,Automatic,Second,11.4,2996,208.5,7.0,Kolkata,4.52
Maruti,Dzire,2022,41558,Petrol,Manual,Second,14.4,2494,165.5,5.0,Jaipur,6.79
Ford,Figo,2008,191368,Petrol,Automatic,Second,14.4,2996,200.1,5.0,Bangalore,0.8
Maruti,WagonR,2024,13690,Petrol,Automatic,Second,18.7,796,57.8,5.0,Kolkata,7.22
Maruti,Baleno,2015,110958,Electric,Manual,Second,10.1,2494,169.7,5.0,Jaipur,6.22
Honda,Jazz,2024,16961,CNG,Manual,Third,15.8,1197,79.7,5.0,Chennai,7.91
Maruti,Dzire,2021,66656,CNG,Automatic,Third,9.8,2996,194.6,5.0,Kolkata,7.8
Hyundai,i10,2014,149702,Petrol,Manual,First,15.6,1248,81.2,,Jaipur,1.03
Toyota,Glanza,2009,174676,Petrol,Manual,First,17.2,796,53.5,5.0,Ahmedabad,0.8
Tata,Altroz,2011,152428,CNG,Manual,Third,9.7,2494,165.8,4.0,Bangalore,1.11
Honda,City,2012,150972,Diesel,Automatic,Fourth & Above,17.3,1197,78.3,5.0,Ahmedabad,0.86
Toyota,Etios,2015,114091,Petrol,Automatic,Fourth & Above,8.7,2996,201.7,5.0,Delhi,3.72
Tata,Altroz,2011,166368,Diesel,Manual,First,13.3,2494,162.6,5.0,Hyderabad,2.23
Honda,Amaze,2009,192346,Diesel,Manual,Third,13.3,1197,74.9,5.0,Delhi,0.8
Tata,Nexon,2022,50750,Diesel,Automatic,Fourth & Above,11.3,2996,197.1,5.0,Chennai,9.15
Maruti,WagonR,2017,94774,CNG,Manual,First,12.7,2494,171.1,5.0,Lucknow,4.83
Toyota,Fortuner,2014,131011,CNG,Manual,Third,17.5,796,50.3,7.0,Bangalore,0.8
Hyundai,Creta,2017,97759,Electric,Automatic,First,17.9,1248,77.1,5.0,Chennai,8.81
Maruti,Swift,2019,74394,CNG,Manual,First,14.5,2494,174.0,5.0,Jaipur,6.12
Maruti,Ertiga,2012,167240,Petrol,Manual,First,11.0,2996,207.3,7.0,Jaipur,3.4
Tata,Harrier,2023,39798,Petrol,Manual,Fourth & Above,15.3,2996,202.2,7.0,Chennai,6.83
Hyundai,i10,2012,152740,Diesel,Manual,Second,11.5,1997,137.5,5.0,Jaipur,1.59
Hyundai,Verna,2023,33132,Diesel,Automatic,Second,16.8,1498,93.1,5.0,Kolkata,8.18
Audi,A4,2009,189129,Petrol,Manual,Third,12.2,2996,206.1,5.0,Kolkata,0.8
Tata,Harrier,2022,39809,Petrol,Automatic,Second,19.4,1197,75.3,6.0,Hyderabad,8.16
Hyundai,Verna,2012,153600,Petrol,Automatic,Second,13.9,1997,128.1,5.0,Delhi,2.46
Maruti,Ertiga,2015,126554,Petrol,Manual,First,13.6,796,57.5,4.0,Chennai,1.93
Hyundai,Creta,2015,121639,Petrol,Manual,First,15.6,1197,74.3,5.0,Hyderabad,3.04
Tata,Altroz,2014,134842,Diesel,Automatic,First,17.3,1498,95.9,5.0,Kolkata,4.03
Maruti,Dzire,2020,67548,Petrol,Manual,First,12.1,1498,95.3,7.0,Mumbai,4.25
Hyundai,i20,2016,83536,Petrol,Manual,First,11.7,2996,201.9,5.0,Kolkata,5.02
Honda,City,2008,192857,Diesel,Manual,First,14.5,1498,99.6,5.0,Pune,0.8
Toyota,Glanza,2009,173466,Electric,Automatic,First,15.9,998,70.9,7.0,Mumbai,2.2
Maruti,WagonR,2009,179323,Petrol,Manual,Second,18.4,1997,143.8,,Ahmedabad,1.15
Maruti,Alto,2014,133195,Diesel,Manual,First,14.4,1197,75.5,5.0,Hyderabad,2.76
Maruti,WagonR,2023,16900,Petrol,Automatic,First,18.0,796,53.3,5.0,Jaipur,7.17
Maruti,WagonR,2020,62631,Petrol,Manual,First,15.2,1997,133.1,5.0,Bangalore,6.54
Volkswagen,Polo,2013,150626,Diesel,Manual,First,17.5,796,57.4,7.0,Chennai,1.78
Hyundai,Creta,2014,128970,Petrol,Manual,Third,10.7,1498,102.0,4.0,Bangalore,1.99
Maruti,Ertiga,2021,51658,Petrol,Manual,First,13.3,1498,104.8,7.0,Kolkata,6.21
Maruti,WagonR,2012,142293,Diesel,Automatic,First,10.6,1498,95.4,5.0,Pune,2.39
Maruti,Baleno,2011,171455,Petrol,Manual,First,15.6,1197,81.6,,Jaipur,0.8
Toyota,Glanza,2010,174205,Petrol,Manual,Second,13.6,1997,131.9,5.0,Pune,0.8
Maruti,Baleno,2014,123476,Petrol,Manual,First,10.9,2996,200.5,5.0,Kolkata,5.15
Tata,Altroz,2024,19747,Petrol,Manual,First,17.8,796,50.2,7.0,Mumbai,6.85
Honda,Jazz,2011,158553,Petrol,Automatic,Fourth & Above,17.6,998,70.7,7.0,Pune,0.8
Tata,Tiago,2021,65967,Diesel,Manual,First,10.7,1248,78.0,5.0,Hyderabad,6.55
Maruti,Alto,2018,90446,Diesel,Manual,First,20.1,1498,100.2,5.0,Delhi,3.36
Maruti,Ertiga,2013,149230,Petrol,Automatic,Second,12.7,1248,76.2,7.0,Kolkata,1.9
Tata,Nexon,2024,29715,CNG,Manual,First,15.2,1248,79.0,5.0,Chennai,7.69
Tata,Tiago,2011,177076,CNG,Manual,First,16.5,1197,79.9,4.0,Lucknow,0.8
Audi,A6,2011,167816,Diesel,Manual,First,13.7,1498,,5.0,Jaipur,0.8
Maruti,WagonR,2016,103870,CNG,Manual,First,10.7,2494,162.4,5.0,Delhi,4.15
Maruti,Baleno,2016,103978,Petrol,Manual,First,18.6,1197,83.9,5.0,Hyderabad,3.5
Tata,Tiago,2021,52573,Petrol,Manual,Fourth & Above,15.7,998,61.2,7.0,Hyderabad,3.41
Hyundai,Verna,2014,137973,Diesel,Manual,First,16.2,1197,76.3,5.0,Chennai,3.47
Mahindra,XUV300,2021,56185,Petrol,Manual,Second,13.7,1197,79.3,5.0,Delhi,5.69
Mahindra,XUV300,2015,118287,Petrol,Manual,First,11.9,998,63.2,5.0,Delhi,5.78
Mahindra,XUV300,2013,134121,Petrol,Manual,First,12.0,1997,136.8,5.0,Bangalore,2.93
Toyota,Fortuner,2014,126501,CNG,Automatic,First,12.8,2494,165.2,5.0,Lucknow,4.69
BMW,5 Series,2012,161659,Diesel,Manual,Second,12.6,1498,97.7,5.0,Delhi,0.8
Honda,City,2011,172662,Petrol,Automatic,First,14.9,1997,136.7,5.0,Chennai,2.8
Honda,Amaze,2020,54757,Petrol,Manual,First,17.3,998,71.0,5.0,Hyderabad,5.13
Toyota,Glanza,2009,179258,Petrol,Manual,First,15.0,1197,80.3,5.0,Ahmedabad,0.8
Honda,WR-V,2020,68053,Petrol,Manual,First,14.4,1498,100.5,5.0,Lucknow,6.13
Tata,Harrier,2014,150281,Diesel,Manual,First,19.9,1248,87.8,5.0,Delhi,2.04
Toyota,Glanza,2018,99235,Petrol,Manual,First,14.7,1197,77.9,5.0,Kolkata,6.91
Audi,A6,2015,134387,CNG,Manual,Second,14.2,796,53.4,7.0,Lucknow,2.77
Mahindra,Bolero,2024,25387,Diesel,Automatic,First,12.6,2996,197.2,5.0,Ahmedabad,14.0
Mahindra,Scorpio,2014,123636,Diesel,Manual,First,15.2,1498,105.5,5.0,Lucknow,2.88
Mahindra,XUV300,2016,119953,Petrol,Automatic,First,16.1,998,70.3,5.0,Pune,4.88
Ford,Endeavour,2021,60710,Petrol,Manual,First,17.4,1498,95.2,5.0,Chennai,6.14
Ford,Endeavour,2023,39335,Petrol,Automatic,Second,17.2,1248,81.7,5.0,Bangalore,9.0
Ford,EcoSport,2018,86977,Diesel,Automatic,First,14.7,2494,163.8,5.0,Pune,8.7
Maruti,Ertiga,2010,177063,Diesel,Manual,First,16.4,998,62.3,7.0,Kolkata,0.8
Hyundai,i10,2008,195994,Electric,Manual,First,15.8,1498,88.9,5.0,Ahmedabad,1.93
Hyundai,Creta,2009,187441,Petrol,Automatic,First,15.4,796,51.3,5.0,Bangalore,0.8
Maruti,Ertiga,2017,103735,Diesel,Manual,Second,12.3,2494,164.8,5.0,Lucknow,5.53
Audi,A4,2012,153021,Petrol,Automatic,First,14.5,1997,132.1,5.0,Kolkata,0.8
Honda,Amaze,2011,158818,Petrol,Manual,First,11.9,2494,170.2,4.0,Chennai,2.09
Hyundai,Venue,2015,120341,Petrol,Manual,Third,18.1,1498,,5.0,Chennai,2.0
Honda,Amaze,2020,71879,Petrol,Manual,Second,13.2,1498,95.6,5.0,Kolkata,6.79
Maruti,Ertiga,2021,63951,CNG,Manual,First,16.5,2996,188.9,5.0,Mumbai,7.69
Ford,Figo,2019,79739,CNG,Manual,Second,18.2,998,54.8,5.0,Lucknow,3.63
Tata,Altroz,2020,71414,Petrol,Manual,Second,9.8,2996,202.0,5.0,Mumbai,7.04
Maruti,Baleno,2011,156844,Petrol,Manual,Third,16.2,1248,86.9,5.0,Jaipur,0.8
Hyundai,i20,2015,118490,Diesel,Manual,Second,12.0,1997,135.4,5.0,Pune,4.24
Ford,Endeavour,2017,96325,Diesel,Manual,Second,15.1,1248,87.1,5.0,Chennai,4.48
Audi,A6,2009,189993,Petrol,Manual,Second,14.7,796,45.2,5.0,Hyderabad,0.8
Honda,WR-V,2009,193688,Petrol,Manual,Second,16.2,1248,79.6,5.0,Mumbai,0.8
Audi,A6,2023,33569,Diesel,Automatic,First,12.6,2996,197.3,5.0,Jaipur,37.58
Mahindra,Bolero,2015,131793,CNG,Manual,First,13.6,1248,92.3,5.0,Pune,2.07
Hyundai,i20,2012,147143,Diesel,Manual,Fourth & Above,16.4,2494,166.7,5.0,Delhi,1.14
Mahindra,Bolero,2019,79300,Diesel,Manual,First,13.4,1197,86.3,,Ahmedabad,7.54
Hyundai,Creta,2011,163041,Diesel,Manual,First,16.2,998,66.4,5.0,Kolkata,1.68
Mahindra,XUV500,2010,179721,Petrol,Manual,First,13.8,1498,100.1,5.0,Lucknow,0.8
Ford,Figo,2017,103261,Diesel,Manual,Second,15.5,1248,82.9,5.0,Jaipur,3.92
Volkswagen,Vento,2018,91698,Petrol,Manual,First,17.1,1498,102.6,6.0,Hyderabad,5.25
Volkswagen,Vento,2008,191025,Diesel,Manual,First,14.7,998,64.8,7.0,Kolkata,0.8
BMW,X1,2019,68887,CNG,Automatic,Second,17.0,796,48.6,5.0,Jaipur,14.86
Ford,EcoSport,2016,117392,Petrol,Automatic,First,17.0,1997,136.0,5.0,Kolkata,6.32
Honda,City,2021,57215,Petrol,Automatic,Second,19.4,998,65.2,5.0,Kolkata,7.25
Audi,A4,2008,201475,Diesel,Manual,First,9.8,2996,197.8,5.0,Delhi,0.8
Honda,Jazz,2015,131097,Petrol,Manual,First,21.5,1498,94.5,5.0,Pune,3.26
Mahindra,XUV300,2013,149369,Electric,Manual,Third,16.7,796,57.5,5.0,Chennai,3.14
Honda,WR-V,2021,54403,Electric,Automatic,First,14.0,1498,97.8,5.0,Bangalore,10.55
Maruti,Ertiga,2014,139179,Petrol,Manual,First,12.1,1498,95.8,7.0,Chennai,2.6
Honda,City,2014,125895,Diesel,Manual,First,18.4,1248,85.3,5.0,Chennai,2.47
Mahindra,Bolero,2016,104149,CNG,Manual,Second,8.0,2996,199.9,7.0,Kolkata,4.95
Maruti,Baleno,2011,150678,Petrol,Manual,First,,1248,79.6,5.0,Chennai,0.8
Maruti,WagonR,2008,190832,Diesel,Manual,Second,12.6,2996,200.3,4.0,Ahmedabad,0.87
Maruti,Dzire,2016,116435,Petrol,Automatic,First,17.2,1498,99.9,5.0,Mumbai,4.57
Maruti,WagonR,2014,143549,Diesel,Manual,First,13.6,1197,69.0,5.0,Jaipur,2.45
Tata,Tiago,2020,76831,Petrol,Manual,First,13.8,1997,125.9,7.0,Mumbai,5.65
Mahindra,XUV300,2010,181815,Petrol,Automatic,First,14.9,998,69.8,7.0,Delhi,0.8
Ford,Endeavour,2015,111260,Electric,Manual,First,11.4,1997,143.6,5.0,Ahmedabad,7.38
Volkswagen,Vento,2013,144407,Diesel,Automatic,Third,13.4,796,53.6,5.0,Jaipur,2.03
Tata,Tiago,2020,68829,Electric,Manual,Third,17.4,998,73.3,5.0,Lucknow,7.78
Honda,Jazz,2024,16102,Petrol,Automatic,Second,15.2,1498,96.1,5.0,Pune,11.07
